model_name,question_id,difficulty,result,efficiency_score,repetition_number
Qwen-3-Coder-480B,223,simple,semantic,,43
Qwen-3-Coder-480B,223,simple,semantic,,44
Qwen-3-Coder-480B,223,simple,semantic,,45
Qwen-3-Coder-480B,223,simple,semantic,,46
Qwen-3-Coder-480B,223,simple,semantic,,47
Qwen-3-Coder-480B,223,simple,semantic,,48
Qwen-3-Coder-480B,223,simple,semantic,,49
Qwen-3-Coder-480B,223,simple,semantic,,50
Qwen-3-Coder-480B,69,simple,correct,1.3390181898955993,1
Qwen-3-Coder-480B,69,simple,correct,1.3369838464793289,2
Qwen-3-Coder-480B,69,simple,correct,1.4223226254902934,3
Qwen-3-Coder-480B,69,simple,correct,1.362449874218536,4
Qwen-3-Coder-480B,69,simple,correct,1.3271209563669155,5
Qwen-3-Coder-480B,69,simple,correct,1.3312001223834171,6
Qwen-3-Coder-480B,69,simple,correct,1.3369086100499559,7
Qwen-3-Coder-480B,69,simple,correct,1.4231198053922562,8
Qwen-3-Coder-480B,69,simple,correct,1.418041071912827,9
Qwen-3-Coder-480B,69,simple,correct,1.2866433216608304,10
Qwen-3-Coder-480B,69,simple,correct,1.3553294428649807,11
Qwen-3-Coder-480B,69,simple,correct,1.3458341728793068,12
Qwen-3-Coder-480B,69,simple,correct,0.849704103949569,13
Qwen-3-Coder-480B,69,simple,correct,1.1962890865633393,14
Qwen-3-Coder-480B,69,simple,correct,1.3943884892086331,15
Qwen-3-Coder-480B,69,simple,correct,1.2357269786303366,16
Qwen-3-Coder-480B,69,simple,correct,1.3776190595110256,17
Qwen-3-Coder-480B,69,simple,correct,0.9957317758059081,18
Qwen-3-Coder-480B,69,simple,correct,1.2868047118482913,19
Qwen-3-Coder-480B,69,simple,correct,1.2406626338864533,20
Qwen-3-Coder-480B,69,simple,correct,1.3347904085706344,21
Qwen-3-Coder-480B,69,simple,correct,1.3570386762560982,22
Qwen-3-Coder-480B,69,simple,correct,1.7083446053958338,23
Qwen-3-Coder-480B,69,simple,correct,1.401348733046476,24
Qwen-3-Coder-480B,69,simple,correct,1.3101989738455764,25
Qwen-3-Coder-480B,69,simple,correct,1.3335556873208816,26
Qwen-3-Coder-480B,69,simple,correct,1.280834269883171,27
Qwen-3-Coder-480B,69,simple,correct,1.2933376135914658,28
Qwen-3-Coder-480B,69,simple,correct,1.3606263633530695,29
Qwen-3-Coder-480B,69,simple,correct,1.3590810011775611,30
Qwen-3-Coder-480B,69,simple,correct,1.4778125305444239,31
Qwen-3-Coder-480B,69,simple,correct,0.8665574367376662,32
Qwen-3-Coder-480B,69,simple,correct,1.2058288313903895,33
Qwen-3-Coder-480B,69,simple,correct,0.9251299557762434,34
Qwen-3-Coder-480B,69,simple,correct,0.9682727362301704,35
Qwen-3-Coder-480B,69,simple,correct,1.3517758903580734,36
Qwen-3-Coder-480B,69,simple,correct,1.121779785000954,37
Qwen-3-Coder-480B,69,simple,correct,1.3728108293171104,38
Qwen-3-Coder-480B,69,simple,correct,1.3675594867322785,39
Qwen-3-Coder-480B,69,simple,correct,1.280040681413679,40
Qwen-3-Coder-480B,69,simple,correct,1.3480682042184111,41
Qwen-3-Coder-480B,69,simple,correct,1.001462663587375,42
Qwen-3-Coder-480B,69,simple,correct,1.304361691688745,43
Qwen-3-Coder-480B,69,simple,correct,1.4024988630651762,44
Qwen-3-Coder-480B,69,simple,correct,1.3243183817062445,45
Qwen-3-Coder-480B,69,simple,correct,1.3702252937800954,46
Qwen-3-Coder-480B,69,simple,correct,1.3393987917606813,47
Qwen-3-Coder-480B,69,simple,correct,1.2866682017038913,48
Qwen-3-Coder-480B,69,simple,correct,1.3196426789100708,49
Qwen-3-Coder-480B,69,simple,correct,0.944717543718269,50
Qwen-3-Coder-480B,202,simple,correct,16.30854509217738,1
Qwen-3-Coder-480B,202,simple,correct,1.1099555555555556,2
Qwen-3-Coder-480B,202,simple,correct,1.1613370688822335,3
Qwen-3-Coder-480B,202,simple,correct,1.1973219267249395,4
Qwen-3-Coder-480B,202,simple,correct,1.1986282578875171,5
Qwen-3-Coder-480B,202,simple,correct,1.1645033600294579,6
Qwen-3-Coder-480B,202,simple,correct,1.2862791617240015,7
Qwen-3-Coder-480B,202,simple,correct,1.1730218205862906,8
Qwen-3-Coder-480B,202,simple,correct,1.1921550946798918,9
Qwen-3-Coder-480B,202,simple,correct,1.3466455779623039,10
Qwen-3-Coder-480B,202,simple,correct,1.4100147020669376,11
Qwen-3-Coder-480B,202,simple,correct,1.003998720409469,12
Qwen-3-Coder-480B,202,simple,correct,1.096218487394958,13
Qwen-3-Coder-480B,202,simple,correct,1.3762025876368462,14
Qwen-3-Coder-480B,202,simple,correct,1.0750064438525646,15
Qwen-3-Coder-480B,202,simple,correct,1.0679295668864224,16
Qwen-3-Coder-480B,202,simple,correct,1.043634418462479,17
Qwen-3-Coder-480B,202,simple,correct,1.3348648648648649,18
Qwen-3-Coder-480B,202,simple,correct,1.0669211195928754,19
Qwen-3-Coder-480B,202,simple,correct,1.3497861724875266,20
Qwen-3-Coder-480B,202,simple,correct,1.1073392918528704,21
Qwen-3-Coder-480B,202,simple,correct,0.9830561904011348,22
Qwen-3-Coder-480B,202,simple,correct,1.0355774493705527,23
Qwen-3-Coder-480B,202,simple,correct,1.6968013790461598,24
Qwen-3-Coder-480B,202,simple,correct,1.0472006538618717,25
Qwen-3-Coder-480B,202,simple,correct,1.224205378973105,26
Qwen-3-Coder-480B,202,simple,correct,1.5194424064563463,27
Qwen-3-Coder-480B,202,simple,correct,1.4229000242072138,28
Qwen-3-Coder-480B,202,simple,correct,1.7134254689042447,29
Qwen-3-Coder-480B,202,simple,correct,1.1925011431184271,30
Qwen-3-Coder-480B,202,simple,correct,1.1448827485911652,31
Qwen-3-Coder-480B,202,simple,correct,1.0082143957285141,32
Qwen-3-Coder-480B,202,simple,correct,1.1272504806851948,33
Qwen-3-Coder-480B,202,simple,correct,1.0847735914275838,34
Qwen-3-Coder-480B,202,simple,correct,1.2066946338052789,35
Qwen-3-Coder-480B,202,simple,correct,1.1402484241750093,36
Qwen-3-Coder-480B,202,simple,correct,1.2779857972885733,37
Qwen-3-Coder-480B,202,simple,correct,1.2326933727155251,38
Qwen-3-Coder-480B,202,simple,correct,1.2199819686910909,39
Qwen-3-Coder-480B,202,simple,correct,1.2554361729342542,40
Qwen-3-Coder-480B,202,simple,correct,1.1933677863910421,41
Qwen-3-Coder-480B,202,simple,correct,1.2811068187943582,42
Qwen-3-Coder-480B,202,simple,correct,0.9655172413793104,43
Qwen-3-Coder-480B,202,simple,correct,1.1348637015781922,44
Qwen-3-Coder-480B,202,simple,correct,1.235367818149275,45
Qwen-3-Coder-480B,202,simple,correct,1.188436084987809,46
Qwen-3-Coder-480B,202,simple,correct,1.2082276187024283,47
Qwen-3-Coder-480B,202,simple,correct,1.0775474956822106,48
Qwen-3-Coder-480B,202,simple,correct,1.4097958468413212,49
Qwen-3-Coder-480B,202,simple,correct,1.181478102189781,50
Qwen-3-Coder-480B,422,simple,hallucination,,1
Qwen-3-Coder-480B,422,simple,hallucination,,2
Qwen-3-Coder-480B,422,simple,hallucination,,3
Qwen-3-Coder-480B,422,simple,hallucination,,4
Qwen-3-Coder-480B,422,simple,hallucination,,5
Qwen-3-Coder-480B,422,simple,hallucination,,6
Qwen-3-Coder-480B,422,simple,hallucination,,7
Qwen-3-Coder-480B,422,simple,hallucination,,8
Qwen-3-Coder-480B,422,simple,hallucination,,9
Qwen-3-Coder-480B,422,simple,hallucination,,10
Qwen-3-Coder-480B,422,simple,hallucination,,11
Qwen-3-Coder-480B,422,simple,hallucination,,12
Qwen-3-Coder-480B,422,simple,hallucination,,13
Qwen-3-Coder-480B,422,simple,hallucination,,14
Qwen-3-Coder-480B,422,simple,hallucination,,15
Qwen-3-Coder-480B,422,simple,hallucination,,16
Qwen-3-Coder-480B,422,simple,hallucination,,17
Qwen-3-Coder-480B,422,simple,hallucination,,18
Qwen-3-Coder-480B,422,simple,hallucination,,19
Qwen-3-Coder-480B,422,simple,hallucination,,20
Qwen-3-Coder-480B,422,simple,hallucination,,21
Qwen-3-Coder-480B,422,simple,hallucination,,22
Qwen-3-Coder-480B,422,simple,hallucination,,23
Qwen-3-Coder-480B,422,simple,hallucination,,24
Qwen-3-Coder-480B,422,simple,hallucination,,25
Qwen-3-Coder-480B,422,simple,hallucination,,26
Qwen-3-Coder-480B,422,simple,hallucination,,27
Qwen-3-Coder-480B,422,simple,hallucination,,28
Qwen-3-Coder-480B,422,simple,hallucination,,29
Qwen-3-Coder-480B,422,simple,hallucination,,30
Qwen-3-Coder-480B,422,simple,hallucination,,31
Qwen-3-Coder-480B,422,simple,hallucination,,32
Qwen-3-Coder-480B,422,simple,hallucination,,33
Qwen-3-Coder-480B,422,simple,hallucination,,34
Qwen-3-Coder-480B,422,simple,hallucination,,35
Qwen-3-Coder-480B,422,simple,hallucination,,36
Qwen-3-Coder-480B,422,simple,hallucination,,37
Qwen-3-Coder-480B,422,simple,hallucination,,38
Qwen-3-Coder-480B,422,simple,hallucination,,39
Qwen-3-Coder-480B,422,simple,hallucination,,40
Qwen-3-Coder-480B,422,simple,hallucination,,41
Qwen-3-Coder-480B,422,simple,hallucination,,42
Qwen-3-Coder-480B,422,simple,hallucination,,43
Qwen-3-Coder-480B,422,simple,hallucination,,44
Qwen-3-Coder-480B,422,simple,hallucination,,45
Qwen-3-Coder-480B,422,simple,hallucination,,46
Qwen-3-Coder-480B,422,simple,hallucination,,47
Qwen-3-Coder-480B,422,simple,hallucination,,48
Qwen-3-Coder-480B,422,simple,hallucination,,49
Qwen-3-Coder-480B,422,simple,hallucination,,50
Qwen-3-Coder-480B,1410,simple,correct,2.73582208101668,1
Qwen-3-Coder-480B,1410,simple,correct,1.893732970027248,2
Qwen-3-Coder-480B,1410,simple,correct,1.3943422913719943,3
Qwen-3-Coder-480B,1410,simple,correct,1.3648046157880933,4
Qwen-3-Coder-480B,1410,simple,correct,1.6093359266462905,5
Qwen-3-Coder-480B,1410,simple,correct,1.736026563364693,6
Qwen-3-Coder-480B,1410,simple,correct,1.6923076923076923,7
Qwen-3-Coder-480B,1410,simple,correct,1.6001461988304093,8
Qwen-3-Coder-480B,1410,simple,correct,1.3585434173669468,9
Qwen-3-Coder-480B,1410,simple,correct,1.8971014492753624,10
Qwen-3-Coder-480B,1410,simple,correct,1.4406689673480222,11
Qwen-3-Coder-480B,1410,simple,correct,1.0734353268428374,12
Qwen-3-Coder-480B,1410,simple,correct,1.603081438004402,13
Qwen-3-Coder-480B,1410,simple,correct,1.475937122128174,14
Qwen-3-Coder-480B,1410,simple,correct,1.5693959061407887,15
Qwen-3-Coder-480B,1410,simple,correct,1.6837229819144244,16
Qwen-3-Coder-480B,1410,simple,correct,1.5426884650317894,17
Qwen-3-Coder-480B,1410,simple,correct,1.5217626385509597,18
Qwen-3-Coder-480B,1410,simple,correct,1.4336748823040708,19
Qwen-3-Coder-480B,1410,simple,correct,2.036327608982827,20
Qwen-3-Coder-480B,1410,simple,correct,1.3854300385109115,21
Qwen-3-Coder-480B,1410,simple,correct,1.6743225806451614,22
Qwen-3-Coder-480B,1410,simple,correct,1.4661534377488719,23
Qwen-3-Coder-480B,1410,simple,correct,1.6182606339745327,24
Qwen-3-Coder-480B,1410,simple,correct,1.495303867403315,25
Qwen-3-Coder-480B,1410,simple,correct,1.5135279935708545,26
Qwen-3-Coder-480B,1410,simple,correct,1.5609149676777723,27
Qwen-3-Coder-480B,1410,simple,correct,1.9212538226299694,28
Qwen-3-Coder-480B,1410,simple,correct,1.3433799784714746,29
Qwen-3-Coder-480B,1410,simple,correct,1.655268022181146,30
Qwen-3-Coder-480B,1410,simple,correct,1.0822676896845695,31
Qwen-3-Coder-480B,1410,simple,correct,1.4589117157134925,32
Qwen-3-Coder-480B,1410,simple,correct,1.4870317002881845,33
Qwen-3-Coder-480B,1410,simple,correct,1.7719572582746939,34
Qwen-3-Coder-480B,1410,simple,correct,2.125487841489042,35
Qwen-3-Coder-480B,1410,simple,correct,1.9035897435897435,36
Qwen-3-Coder-480B,1410,simple,correct,1.660105980317941,37
Qwen-3-Coder-480B,1410,simple,correct,1.5598794190189094,38
Qwen-3-Coder-480B,1410,simple,correct,1.5738869161431304,39
Qwen-3-Coder-480B,1410,simple,correct,1.4300388672959468,40
Qwen-3-Coder-480B,1410,simple,correct,1.7982341399607586,41
Qwen-3-Coder-480B,1410,simple,correct,1.5118238651807556,42
Qwen-3-Coder-480B,1410,simple,correct,1.4416412531189353,43
Qwen-3-Coder-480B,1410,simple,correct,1.5348643006263047,44
Qwen-3-Coder-480B,1410,simple,correct,1.4702648675662169,45
Qwen-3-Coder-480B,1410,simple,correct,1.6080166579906299,46
Qwen-3-Coder-480B,1410,simple,correct,1.489880643487286,47
Qwen-3-Coder-480B,1410,simple,correct,1.5424818334264951,48
Qwen-3-Coder-480B,1410,simple,correct,1.5966804979253113,49
Qwen-3-Coder-480B,1410,simple,correct,1.6165413533834587,50
Qwen-3-Coder-480B,929,simple,semantic,,1
Qwen-3-Coder-480B,929,simple,semantic,,2
Qwen-3-Coder-480B,929,simple,semantic,,3
Qwen-3-Coder-480B,929,simple,semantic,,4
Qwen-3-Coder-480B,929,simple,correct,1.0955634388823194,5
Qwen-3-Coder-480B,929,simple,semantic,,6
Qwen-3-Coder-480B,929,simple,correct,1.040468400206647,7
Qwen-3-Coder-480B,929,simple,correct,1.084056210964608,8
Qwen-3-Coder-480B,929,simple,correct,10.490057114270229,9
Qwen-3-Coder-480B,929,simple,correct,1.0966344816624944,10
Qwen-3-Coder-480B,929,simple,semantic,,11
Qwen-3-Coder-480B,929,simple,correct,1.2324667962423064,12
Qwen-3-Coder-480B,929,simple,semantic,,13
Qwen-3-Coder-480B,929,simple,correct,1.1906648594168143,14
Qwen-3-Coder-480B,929,simple,semantic,,15
Qwen-3-Coder-480B,929,simple,semantic,,16
Qwen-3-Coder-480B,929,simple,correct,1.6022158832527182,17
Qwen-3-Coder-480B,929,simple,correct,1.1211800035329447,18
Qwen-3-Coder-480B,929,simple,correct,1.0433491423252514,19
Qwen-3-Coder-480B,929,simple,semantic,,20
Qwen-3-Coder-480B,929,simple,semantic,,21
Qwen-3-Coder-480B,929,simple,semantic,,22
Qwen-3-Coder-480B,929,simple,correct,1.0200876879026486,23
Qwen-3-Coder-480B,929,simple,semantic,,24
Qwen-3-Coder-480B,929,simple,semantic,,25
Qwen-3-Coder-480B,929,simple,correct,1.2854581521324484,26
Qwen-3-Coder-480B,929,simple,correct,1.022401964936055,27
Qwen-3-Coder-480B,929,simple,semantic,,28
Qwen-3-Coder-480B,929,simple,correct,1.35210876160919,29
Qwen-3-Coder-480B,929,simple,semantic,,30
Qwen-3-Coder-480B,929,simple,correct,1.241002150135552,31
Qwen-3-Coder-480B,929,simple,correct,1.3059130350004875,32
Qwen-3-Coder-480B,929,simple,semantic,,33
Qwen-3-Coder-480B,929,simple,correct,1.2755783593417938,34
Qwen-3-Coder-480B,929,simple,correct,1.4213399503722084,35
Qwen-3-Coder-480B,929,simple,correct,1.3938638445100233,36
Qwen-3-Coder-480B,929,simple,correct,1.419069251219575,37
Qwen-3-Coder-480B,929,simple,correct,1.4853101776629465,38
Qwen-3-Coder-480B,929,simple,correct,1.5329663093011616,39
Qwen-3-Coder-480B,929,simple,semantic,,40
Qwen-3-Coder-480B,929,simple,correct,1.4863260952797681,41
Qwen-3-Coder-480B,929,simple,correct,1.49975944190522,42
Qwen-3-Coder-480B,929,simple,correct,1.3903952445510481,43
Qwen-3-Coder-480B,929,simple,correct,1.4503475024077883,44
Qwen-3-Coder-480B,929,simple,correct,1.4353490593573381,45
Qwen-3-Coder-480B,929,simple,semantic,,46
Qwen-3-Coder-480B,929,simple,correct,0.9569956875898419,47
Qwen-3-Coder-480B,929,simple,correct,1.2103907906694942,48
Qwen-3-Coder-480B,929,simple,correct,1.026366808840636,49
Qwen-3-Coder-480B,929,simple,semantic,,50
Qwen-3-Coder-480B,546,simple,semantic,,1
Qwen-3-Coder-480B,546,simple,semantic,,2
Qwen-3-Coder-480B,546,simple,semantic,,3
Qwen-3-Coder-480B,546,simple,semantic,,4
Qwen-3-Coder-480B,546,simple,semantic,,5
Qwen-3-Coder-480B,546,simple,semantic,,6
Qwen-3-Coder-480B,546,simple,semantic,,7
Qwen-3-Coder-480B,546,simple,semantic,,8
Qwen-3-Coder-480B,546,simple,semantic,,9
Qwen-3-Coder-480B,546,simple,semantic,,10
Qwen-3-Coder-480B,546,simple,semantic,,11
Qwen-3-Coder-480B,546,simple,semantic,,12
Qwen-3-Coder-480B,546,simple,semantic,,13
Qwen-3-Coder-480B,546,simple,semantic,,14
Qwen-3-Coder-480B,546,simple,semantic,,15
Qwen-3-Coder-480B,546,simple,semantic,,16
Qwen-3-Coder-480B,546,simple,semantic,,17
Qwen-3-Coder-480B,546,simple,semantic,,18
Qwen-3-Coder-480B,546,simple,semantic,,19
Qwen-3-Coder-480B,546,simple,semantic,,20
Qwen-3-Coder-480B,546,simple,semantic,,21
Qwen-3-Coder-480B,546,simple,semantic,,22
Qwen-3-Coder-480B,546,simple,semantic,,23
Qwen-3-Coder-480B,546,simple,semantic,,24
Qwen-3-Coder-480B,546,simple,semantic,,25
Qwen-3-Coder-480B,546,simple,semantic,,26
Qwen-3-Coder-480B,546,simple,semantic,,27
Qwen-3-Coder-480B,546,simple,semantic,,28
Qwen-3-Coder-480B,546,simple,semantic,,29
Qwen-3-Coder-480B,546,simple,semantic,,30
Qwen-3-Coder-480B,546,simple,semantic,,31
Qwen-3-Coder-480B,546,simple,semantic,,32
Qwen-3-Coder-480B,546,simple,semantic,,33
Qwen-3-Coder-480B,546,simple,semantic,,34
Qwen-3-Coder-480B,546,simple,semantic,,35
Qwen-3-Coder-480B,546,simple,semantic,,36
Qwen-3-Coder-480B,546,simple,semantic,,37
Qwen-3-Coder-480B,546,simple,semantic,,38
Qwen-3-Coder-480B,546,simple,semantic,,39
Qwen-3-Coder-480B,546,simple,semantic,,40
Qwen-3-Coder-480B,546,simple,semantic,,41
Qwen-3-Coder-480B,546,simple,semantic,,42
Qwen-3-Coder-480B,546,simple,semantic,,43
Qwen-3-Coder-480B,546,simple,semantic,,44
Qwen-3-Coder-480B,546,simple,semantic,,45
Qwen-3-Coder-480B,546,simple,semantic,,46
Qwen-3-Coder-480B,546,simple,semantic,,47
Qwen-3-Coder-480B,546,simple,semantic,,48
Qwen-3-Coder-480B,546,simple,semantic,,49
Qwen-3-Coder-480B,546,simple,semantic,,50
Qwen-3-Coder-480B,86,simple,semantic,,1
Qwen-3-Coder-480B,86,simple,semantic,,2
Qwen-3-Coder-480B,86,simple,semantic,,3
Qwen-3-Coder-480B,86,simple,semantic,,4
Qwen-3-Coder-480B,86,simple,semantic,,5
Qwen-3-Coder-480B,86,simple,semantic,,6
Qwen-3-Coder-480B,86,simple,semantic,,7
Qwen-3-Coder-480B,86,simple,semantic,,8
Qwen-3-Coder-480B,86,simple,semantic,,9
Qwen-3-Coder-480B,86,simple,semantic,,10
Qwen-3-Coder-480B,86,simple,semantic,,11
Qwen-3-Coder-480B,86,simple,semantic,,12
Qwen-3-Coder-480B,86,simple,semantic,,13
Qwen-3-Coder-480B,86,simple,semantic,,14
Qwen-3-Coder-480B,86,simple,semantic,,15
Qwen-3-Coder-480B,86,simple,semantic,,16
Qwen-3-Coder-480B,86,simple,semantic,,17
Qwen-3-Coder-480B,86,simple,semantic,,18
Qwen-3-Coder-480B,86,simple,semantic,,19
Qwen-3-Coder-480B,86,simple,semantic,,20
Qwen-3-Coder-480B,86,simple,semantic,,21
Qwen-3-Coder-480B,86,simple,semantic,,22
Qwen-3-Coder-480B,86,simple,semantic,,23
Qwen-3-Coder-480B,86,simple,semantic,,24
Qwen-3-Coder-480B,86,simple,semantic,,25
Qwen-3-Coder-480B,86,simple,semantic,,26
Qwen-3-Coder-480B,86,simple,semantic,,27
Qwen-3-Coder-480B,86,simple,semantic,,28
Qwen-3-Coder-480B,86,simple,semantic,,29
Qwen-3-Coder-480B,86,simple,semantic,,30
Qwen-3-Coder-480B,86,simple,semantic,,31
Qwen-3-Coder-480B,86,simple,semantic,,32
Qwen-3-Coder-480B,86,simple,semantic,,33
Qwen-3-Coder-480B,86,simple,semantic,,34
Qwen-3-Coder-480B,86,simple,semantic,,35
Qwen-3-Coder-480B,86,simple,semantic,,36
Qwen-3-Coder-480B,86,simple,semantic,,37
Qwen-3-Coder-480B,86,simple,semantic,,38
Qwen-3-Coder-480B,86,simple,semantic,,39
Qwen-3-Coder-480B,86,simple,semantic,,40
Qwen-3-Coder-480B,86,simple,semantic,,41
Qwen-3-Coder-480B,86,simple,semantic,,42
Qwen-3-Coder-480B,86,simple,semantic,,43
Qwen-3-Coder-480B,86,simple,semantic,,44
Qwen-3-Coder-480B,86,simple,semantic,,45
Qwen-3-Coder-480B,86,simple,semantic,,46
Qwen-3-Coder-480B,86,simple,semantic,,47
Qwen-3-Coder-480B,86,simple,semantic,,48
Qwen-3-Coder-480B,86,simple,semantic,,49
Qwen-3-Coder-480B,86,simple,semantic,,50
Qwen-3-Coder-480B,950,simple,semantic,,1
Qwen-3-Coder-480B,950,simple,semantic,,2
Qwen-3-Coder-480B,950,simple,semantic,,3
Qwen-3-Coder-480B,950,simple,semantic,,4
Qwen-3-Coder-480B,950,simple,semantic,,5
Qwen-3-Coder-480B,950,simple,semantic,,6
Qwen-3-Coder-480B,950,simple,semantic,,7
Qwen-3-Coder-480B,950,simple,semantic,,8
Qwen-3-Coder-480B,950,simple,semantic,,9
Qwen-3-Coder-480B,950,simple,semantic,,10
Qwen-3-Coder-480B,950,simple,semantic,,11
Qwen-3-Coder-480B,950,simple,semantic,,12
Qwen-3-Coder-480B,950,simple,semantic,,13
Qwen-3-Coder-480B,950,simple,semantic,,14
Qwen-3-Coder-480B,950,simple,semantic,,15
Qwen-3-Coder-480B,950,simple,semantic,,16
Qwen-3-Coder-480B,950,simple,semantic,,17
Qwen-3-Coder-480B,950,simple,semantic,,18
Qwen-3-Coder-480B,950,simple,semantic,,19
Qwen-3-Coder-480B,950,simple,semantic,,20
Qwen-3-Coder-480B,950,simple,semantic,,21
Qwen-3-Coder-480B,950,simple,semantic,,22
Qwen-3-Coder-480B,950,simple,semantic,,23
Qwen-3-Coder-480B,950,simple,semantic,,24
Qwen-3-Coder-480B,950,simple,semantic,,25
Qwen-3-Coder-480B,950,simple,semantic,,26
Qwen-3-Coder-480B,950,simple,semantic,,27
Qwen-3-Coder-480B,950,simple,semantic,,28
Qwen-3-Coder-480B,950,simple,semantic,,29
Qwen-3-Coder-480B,950,simple,semantic,,30
Qwen-3-Coder-480B,950,simple,semantic,,31
Qwen-3-Coder-480B,950,simple,semantic,,32
Qwen-3-Coder-480B,950,simple,semantic,,33
Qwen-3-Coder-480B,950,simple,semantic,,34
Qwen-3-Coder-480B,950,simple,semantic,,35
Qwen-3-Coder-480B,950,simple,semantic,,36
Qwen-3-Coder-480B,950,simple,semantic,,37
Qwen-3-Coder-480B,950,simple,semantic,,38
Qwen-3-Coder-480B,950,simple,semantic,,39
Qwen-3-Coder-480B,950,simple,semantic,,40
Qwen-3-Coder-480B,950,simple,semantic,,41
Qwen-3-Coder-480B,950,simple,semantic,,42
Qwen-3-Coder-480B,950,simple,semantic,,43
Qwen-3-Coder-480B,950,simple,semantic,,44
Qwen-3-Coder-480B,950,simple,semantic,,45
Qwen-3-Coder-480B,950,simple,semantic,,46
Qwen-3-Coder-480B,950,simple,semantic,,47
Qwen-3-Coder-480B,950,simple,semantic,,48
Qwen-3-Coder-480B,950,simple,semantic,,49
Qwen-3-Coder-480B,950,simple,semantic,,50
Qwen-3-Coder-480B,400,simple,semantic,,1
Qwen-3-Coder-480B,400,simple,semantic,,2
Qwen-3-Coder-480B,400,simple,semantic,,3
Qwen-3-Coder-480B,400,simple,semantic,,4
Qwen-3-Coder-480B,400,simple,semantic,,5
